Term                 | Document ID          | Term Frequency
netjerkar            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
netjerkar            | https://en.wikipedia.org/wiki/Pharaoh | 1         
xiie                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
xiie                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
nascar               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
further              | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
further              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
further              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
further              | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
tonga                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
tonga                | https://en.wikipedia.org/wiki/Help:Contents | 1         
standerd             | https://en.wikipedia.org/wiki/Special:Random | 1         
sicilianu            | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
sicilianu            | https://en.wikipedia.org/wiki/Help:Contents | 1         
sicilianu            | https://en.wikipedia.org/wiki/Pharaoh | 1         
ramesseum            | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
ramesseum            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
lisht                | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
lisht                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
recov                | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
recov                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
lieuten              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
ident                | https://en.wikipedia.org/wiki/List_of_pharaohs | 8         
ident                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 8         
ident                | https://en.wikipedia.org/wiki/Main_Page | 1         
addit                | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
addit                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
addit                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
addit                | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
addit                | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
addit                | https://en.wikipedia.org/wiki/Help:Contents | 2         
addit                | https://en.wikipedia.org/wiki/Main_Page | 2         
addit                | https://en.wikipedia.org/wiki/Special:Random | 1         
addit                | https://en.wikipedia.org/wiki/Pharaoh | 3         
addit                | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
den                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 10        
den                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 10        
den                  | https://en.wikipedia.org/wiki/Pharaoh | 6         
parliament           | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
parliament           | https://en.wikipedia.org/wiki/Special:Random | 2         
der                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 27        
der                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 27        
der                  | https://en.wikipedia.org/wiki/Main_Page | 1         
der                  | https://en.wikipedia.org/wiki/Special:Random | 1         
der                  | https://en.wikipedia.org/wiki/Pharaoh | 4         
presidenti           | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
kembydjet            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
kembydjet            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
abbrevi              | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
abbrevi              | https://en.wikipedia.org/wiki/Help:Contents | 1         
abbrevi              | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
ugi                  | https://en.wikipedia.org/wiki/Help:Contents | 1         
record               | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
record               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
record               | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
record               | https://en.wikipedia.org/wiki/Main_Page | 1         
record               | https://en.wikipedia.org/wiki/Pharaoh | 2         
record               | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
crisi                | https://en.wikipedia.org/wiki/Portal:Current_events | 15        
patrapeamani         | https://en.wikipedia.org/wiki/Pharaoh | 1         
tepi                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
tepi                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
chicago              | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
chicago              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
chicago              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
chicago              | https://en.wikipedia.org/wiki/Pharaoh | 1         
cuba                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
senkamanisken        | https://en.wikipedia.org/wiki/Pharaoh | 1         
pass                 | https://en.wikipedia.org/wiki/Special:Random | 1         
pass                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
nineteen             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
nineteen             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
mile                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
past                 | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
past                 | https://en.wikipedia.org/wiki/Main_Page | 1         
past                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
especi               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
whose                | https://en.wikipedia.org/wiki/List_of_pharaohs | 6         
whose                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 6         
whose                | https://en.wikipedia.org/wiki/Pharaoh | 1         
senior               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
destyds              | https://en.wikipedia.org/wiki/Special:Random | 1         
domain               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
paso                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
descript             | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
descript             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
descript             | https://en.wikipedia.org/wiki/Special:Random | 2         
descript             | https://en.wikipedia.org/wiki/Pharaoh | 4         
dariusz              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
dariusz              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
indu                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
denis                | https://en.wikipedia.org/wiki/Pharaoh | 1         
teyew                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
teyew                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
sentenc              | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
wednesdai            | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
alongsid             | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
alongsid             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
alongsid             | https://en.wikipedia.org/wiki/Pharaoh | 2         
khekeret             | https://en.wikipedia.org/wiki/Pharaoh | 1         
journal              | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
journal              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
journal              | https://en.wikipedia.org/wiki/Pharaoh | 1         
philadelphia         | https://en.wikipedia.org/wiki/Main_Page | 1         
palau                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
takideamani          | https://en.wikipedia.org/wiki/Pharaoh | 1         
term                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
term                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
term                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
term                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 2         
term                 | https://en.wikipedia.org/wiki/Wikipedia:About | 2         
term                 | https://en.wikipedia.org/wiki/Help:Contents | 2         
term                 | https://en.wikipedia.org/wiki/Main_Page | 2         
term                 | https://en.wikipedia.org/wiki/Special:Random | 2         
term                 | https://en.wikipedia.org/wiki/Pharaoh | 5         
term                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 3         
celebr               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
celebr               | https://en.wikipedia.org/wiki/Main_Page | 1         
dhc                  | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
mieroop              | https://en.wikipedia.org/wiki/List_of_pharaohs | 9         
mieroop              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 9         
dnipropetrovsk       | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
mind                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
harrel               | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
harrel               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
mini                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
mini                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
setepenanhur         | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
setepenanhur         | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
advent               | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
advent               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
ikirundi             | https://en.wikipedia.org/wiki/Help:Contents | 1         
staff                | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
staff                | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
staff                | https://en.wikipedia.org/wiki/Special:Random | 1         
staff                | https://en.wikipedia.org/wiki/Pharaoh | 3         
alejandro            | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
nubt                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
right                | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
right                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
